normative_name,x,y,z,RSR_lowFreq,RSR_highFreq
p02_A_11_12,0.0529542905631149,-0.0077178625771454,-0.0243635040732191,-0.0022348492264248,-0.0006978823061083
p02_A_12_13,0.0564393117837871,-0.0078570173586783,-0.0253607174953952,-0.0002222573270127,0.003765335756039
p02_A_13_14,0.0598974812778126,-0.0080237922725645,-0.0264353762284886,-0.0012511473753504,-0.0007243860035346
p02_A'_1_2,-0.0192864702592662,-0.0090940824649268,-0.0160818145007718,0.0126962938892262,-0.0008608706449759
p02_A'_2_3,-0.0226898158119616,-0.008990165964497,-0.0167617922829902,0.0052553157271947,0.0003113940941233
p02_A'_3_4,-0.0262275444388489,-0.0088229980562957,-0.0173986067407201,0.0074712270386994,0.0043963767253957
p02_A'_4_5,-0.0298293077950078,-0.0087054728095846,-0.0180311686752149,0.0073322915022817,0.0013793616737711
p02_A'_5_6,-0.0333688273101075,-0.0086235371228637,-0.0185414348290955,0.0168456414300177,0.0041256179545148
p02_A'_6_7,-0.0369504282513336,-0.0084623259028497,-0.0190108839381887,0.0177564118192947,-0.0061594873984822
p02_A'_7_8,-0.0405604190414352,-0.0083651522135191,-0.0195297798932049,0.0299102013385744,-0.0078892797979899
p02_A'_8_9,-0.0440958217906904,-0.0083194910601096,-0.0201102795038359,0.0251211084229761,-0.0053494579604562
p02_A'_9_10,-0.0476768209786604,-0.0082695678955972,-0.020675572983435,0.0054531584013903,0.0077337373742359
p02_A'_10_11,-0.0513448264055124,-0.0082038485405185,-0.0213276224609349,0.0016477646952429,-0.007608320019607
p02_A'_11_12,-0.0550987546727266,-0.0081471885078165,-0.0220291700181552,0.0002289352550353,0.0054822254291403
p02_CC_1_2,0.0025430244600985,0.0184784431445544,0.028283372619565,0.0043050548377329,0.0069722250111907
p02_CC_2_3,0.006114343658693,0.0185640450244646,0.0289455341572404,0.0060757396563856,0.0058553351401933
p02_CC_3_4,0.0097442691815788,0.0186918322121556,0.0297095862551878,0.0114756043416296,0.0144449073961918
p02_CC_4_5,0.0133522977021749,0.0187621986944938,0.030341548983241,0.0069272420180043,-0.0073440064817563
p02_CC_5_6,0.0199267396890064,0.0189054662594134,0.031164672248461,0.0126668143665273,-0.0077264511996537
p02_CC_6_7,0.0266175460415209,0.0191331846703837,0.0320860868387341,0.0135713829778378,-0.0064642300813895
p02_CC_7_8,0.0302530484518884,0.0192427852382731,0.0326276607134889,-0.0010177756740694,0.0047186654451811
p02_CC_8_9,0.0339196115945601,0.0193206286230791,0.0332432095125283,0.008742363006168,0.0022701435540199
p02_CC_9_10,0.0376131637323996,0.0194384599548202,0.0338663811816903,0.0152425266079009,-0.0013575574212712
p02_CC_10_11,0.0443816489840513,0.0194498286966505,0.0346443938220925,0.0045748047881689,0.0052237542699601
p02_CC_11_12,0.051193461616843,0.0193981821575256,0.035442061766552,-0.002728865595022,-0.0026825155724035
p02_CR_1_2,0.0014147576504399,0.0389062339355474,-8.553024035845082e-05,0.0020090518731921,-0.0025475321776287
p02_CR_2_3,0.0051634750008756,0.0392424363240367,-0.0001562471070062,0.0064490433523638,-0.0037643547590642
p02_CR_3_4,0.0089059674635915,0.0395767169170511,-0.0002088933535462,0.0005448770708832,-0.0002165749839281
p02_CR_11_12,0.0381718345213001,0.0419504061862062,-0.0009437791628156,-0.0094827740232163,0.0021341131146092
p02_CR_12_13,0.0418885946405825,0.042163508530363,-0.0011295622899461,0.0028945297832986,-0.0040009485922072
p02_CR_13_14,0.0455841951510303,0.0423695529178056,-0.0013102456534067,-0.0019382592250703,0.0080156723063086
p02_CR_14_15,0.0492454283406698,0.0425793906761113,-0.0014904515804355,-0.000542011184733,0.002652748140047
p02_CR'_1_2,-0.0034871239118603,0.0389383767905228,0.0013909475660076,0.0069617616102555,-0.0026585907065838
p02_CR'_2_3,-0.007292174428949,0.0389242574503869,0.0015046454308834,0.0172256775908682,0.0044763956513713
p02_CR'_3_4,-0.0110566526973127,0.0389333099226801,0.0016244172256788,0.0132153187302307,-0.0040128055396587
p02_CR'_4_5,-0.0147569572673422,0.0389890203583938,0.0017312076952507,0.0124280212870366,-0.0017226409323377
p02_CR'_5_6,-0.0184438643626434,0.0390277583693837,0.0018307838667082,0.0162631053512304,-0.0037595110250274
p02_CR'_6_7,-0.0221374650033218,0.0390520638677936,0.0019355566050083,0.0083296661302155,-0.0032819647955214
p02_CR'_7_8,-0.0258536431454843,0.0390696565658009,0.0020574480031453,0.0008042742735535,-0.003225739106702
p02_CR'_8_9,-0.0295993421298232,0.0390868305012386,0.0021831588692872,-0.0078981294253765,0.0009352988507649
p02_CR'_9_10,-0.0333738527907268,0.0390947885333773,0.0022948234540945,-0.0001093792679709,0.0025069082510736
p02_CR'_10_11,-0.0371810942821184,0.039084793065958,0.0024020868773102,0.0029379205686792,-0.0005595195977354
p02_CR'_11_12,-0.041005149436741,0.0390498638088929,0.0024989093806801,0.0011053356716233,-0.0053058567560958
p02_CR'_12_13,-0.0448093646767452,0.0389606558454862,0.0025605766786345,0.0045483192708289,-0.0017508767636818
p02_CR'_13_14,-0.0485844645617496,0.0388601995385362,0.0026027470119783,0.0120903830020223,-0.0008199873601136
p02_CR'_14_15,-0.0523084424857074,0.038765990581623,0.0026382571220596,0.0191087599952882,-0.0028222174622826
p02_H_1_2,0.0095793314746917,-0.0295994799258947,0.0104317974618833,0.0112201248681498,0.0009436970186208
p02_H_2_3,0.0130533041470157,-0.0290295100074165,0.0101054382110954,0.0120421416348462,-0.0002809546602001
p02_H_3_4,0.0167925634523889,-0.0284680632023754,0.0099457918816114,0.0115795878426432,-0.0044639063998556
p02_H_4_5,0.0204997812596135,-0.0278617602569672,0.0098412596197023,0.01142142731069,-0.0065126842739281
p02_H_5_6,0.026870672708689,-0.0268736042321262,0.0098183893405953,0.0410610127160284,0.0099201251777401
p02_H_6_7,0.0331487559255444,-0.0260097383161288,0.0097858373855236,0.1068820880109719,0.0159804578932141
p02_H_7_8,0.0366865868954603,-0.0256218077496341,0.0096787364268976,0.1282734562177969,0.0223689348924837
p02_H_8_9,0.0402268777302514,-0.0251003278854359,0.0096075246998845,0.0626370971990086,0.0079550549283643
p02_H_9_10,0.043874544936119,-0.0245917778459068,0.0094771036888961,0.0776421967485131,0.0008837807597404
p02_H_10_11,0.0502527940515829,-0.0237157722977972,0.0092163371243755,0.0399858238536634,0.0034836581418521
p02_H_11_12,0.0565672677980924,-0.0228397473847126,0.0088636256016461,0.1199481595695016,0.0079800213205343
p02_H_12_13,0.0601874917531665,-0.0223270943887266,0.0085285524734187,0.0880663001639224,0.0048609023233363
p02_H_13_14,0.0638160967372651,-0.0217203912043446,0.0082385976435114,0.0530091794269559,0.002656245939224
p02_H_14_15,0.0674361347934294,-0.0211962588098361,0.0079521184684273,0.0507629840546972,0.0069072354822138
p02_H'_1_2,-0.0120246416125667,-0.0267130257685079,0.0107439562334918,0.0092078748597899,0.006756001275364
p02_H'_2_3,-0.0158606300082575,-0.026635963880009,0.0105764200739703,0.0039094628892316,0.0006554871782159
p02_H'_3_4,-0.0196440442764775,-0.0266014248993475,0.0104370487344524,0.0231340962271998,0.0004178720946952
p02_H'_4_5,-0.0232559093750541,-0.0266349481414632,0.0103307475553381,0.0383895579072839,0.0011160035299914
p02_H'_5_6,-0.0298836485940516,-0.026558526830085,0.0103367952425746,0.114742864044268,0.005292806743242
p02_H'_6_7,-0.0365563914729209,-0.0263455814312649,0.0103060864542396,0.0812751617915375,0.0168493937332857
p02_H'_7_8,-0.0401640251241966,-0.0262191290313616,0.0102447698303376,0.0961403292815508,-0.0006353665068341
p02_H'_8_9,-0.0437417860712653,-0.0261235115062715,0.0101393475946455,0.1278099847021382,-0.0104459814168957
p02_H'_9_10,-0.0473960229886969,-0.0260791589262546,0.0100201292480955,0.1251576437340707,0.0137712290560343
p02_H'_10_11,-0.0540296312869999,-0.0261067773980581,0.0098445997935164,0.1666442468055769,0.040488629427625
p02_H'_11_12,-0.0606070126587097,-0.0260930611296343,0.0097302581700783,0.0311851555431895,0.0099086192213229
p02_H'_12_13,-0.0642469838882354,-0.0261824018118785,0.0099898646222165,-0.0006608206887655,0.0076345137224796
p02_Ia_1_2,0.0370831396439318,0.0173613337220253,-0.0128677272562881,0.00966517395699,0.0027849396306775
p02_Ia_2_3,0.0372123604241065,0.0193433143655887,-0.0092968262265813,-0.0029854770394366,0.0003047708955726
p02_Ia_3_4,0.037324483974248,0.0213556782167837,-0.0057345722337658,0.0024686067952728,-0.0034225722912932
p02_Ia_4_5,0.037421845924346,0.0233961108316584,-0.0021860717186415,0.004904701315373,0.0042819743291127
p02_Ia_5_6,0.037534900579929,0.0270555239663874,0.0040986739276049,0.0055744161747233,-0.0044430022433106
p02_Ia_6_7,0.0374833162252495,0.0306453799063029,0.0102261980555817,-0.0028212633790191,-0.0031324118482603
p02_Ia_7_8,0.037389128474306,0.0325401777760484,0.0135726290705301,0.0026816254682471,0.0042279788403796
p02_Ia_8_9,0.0373211019563194,0.0344167658695547,0.0169133240668346,-0.0013125313857763,0.0059569318587028
p02_Ia_9_10,0.0373337273006537,0.0362926910339828,0.0202511830441538,0.0106323789538872,0.0041707337419988
p02_Ia_10_11,0.0373543562515923,0.0396003504262829,0.0262163155069395,0.0014078030368104,0.0028716861917216
p02_Ia_11_12,0.0373685892537908,0.0429163020314287,0.0322272359907864,5.492631501380583e-05,-0.000405524802077
p02_Ia_12_13,0.0373905754999382,0.0447692249805805,0.0355821545421531,0.0070477615474258,0.0040951014413835
p02_Im_1_2,0.0412725473747387,0.0045160164465203,-0.0041056603301704,-0.0006784515459863,0.0092206678584037
p02_Im_2_3,0.0403623092666188,0.005521073715579,-0.0003239185003002,0.0132529340135953,-0.0069165676613393
p02_Im_3_4,0.0394229692899082,0.0064980027236819,0.0034221353129699,0.0028592025290675,-0.0075570836711992
p02_Im_4_5,0.0384694022379559,0.0074729942059051,0.0071674203424856,0.0058681137706482,-0.0027475847954217
p02_Im_5_6,0.0360401341101958,0.0097154540169985,0.0159960295596454,0.0025403121158253,0.0114357881587824
p02_Im_6_7,0.0333670063727172,0.0118487518246098,0.0248792961376297,0.0137932305176177,0.002921357183576
p02_Im_7_8,0.0321883047538752,0.0127252943757476,0.0286177958448896,-0.0032082429974318,0.0020852160045016
p02_Im_8_9,0.0310964920796517,0.01357511649434,0.0323508239956052,0.0091905108209371,-0.0003561332379436
p02_Im_9_10,0.0300693024560659,0.0143899701230343,0.0360594250435218,0.0003267609791407,-0.0020479462513988
p02_Im_10_11,0.0274655622669428,0.0162772036848899,0.04484214794587,0.0121746802879493,-0.0035512596316083
p02_Im_11_12,0.0250443050536045,0.0182159233200974,0.0536708204678613,0.0095745011491145,0.0045879968300936
p02_Im_12_13,0.0241286851726111,0.0190484976808545,0.0574348033596914,0.0016425698950427,-0.0031900066172778
p02_Im_13_14,0.0232583940072899,0.0198936548356036,0.0612176840073455,0.0026503616883468,-0.0070382920806385
p02_Im_14_15,0.0223789172731377,0.0207476364578422,0.0649920627641841,0.0150930318650266,0.0080394412453665
p02_Im'_1_2,-0.0418792291097572,-0.0034692924783005,0.0004310005452067,0.0105197842888536,0.000119410853665
