amplitude,electrode,suj,peaks,signal_type
0.0121188974567495,p04_C'_5_6,p04,second_peak,HFa
0.0073108335143713,p04_C'_11_12,p04,second_peak,HFa
0.0091843855143295,p04_C'_12_13,p04,second_peak,HFa
0.0099589106763534,p04_FCA'_6_7,p04,second_peak,HFa
0.0083567135480992,p04_FCA'_9_10,p04,second_peak,HFa
0.0082521200796121,p04_FCA'_10_11,p04,second_peak,HFa
0.0087587575266588,p04_FCA'_11_12,p04,second_peak,HFa
0.0088821788886943,p04_FCA'_12_13,p04,second_peak,HFa
0.0104912617941595,p04_GPH'_1_2,p04,second_peak,HFa
0.0118816853129229,p04_GPH'_2_3,p04,second_peak,HFa
0.0125284737642548,p04_GPH'_10_11,p04,second_peak,HFa
0.0102526461233901,p04_H_7_8,p04,second_peak,HFa
0.0098778662265718,p04_H_8_9,p04,second_peak,HFa
0.0118647784560387,p04_H_9_10,p04,second_peak,HFa
0.013434513014559,p04_H_10_11,p04,second_peak,HFa
0.011696615164632,p04_H_11_12,p04,second_peak,HFa
0.0093310799575779,p04_H_12_13,p04,second_peak,HFa
0.0119117680859276,p04_H_13_14,p04,second_peak,HFa
0.0112287357147609,p04_H_14_15,p04,second_peak,HFa
0.0091002760790007,p04_H'_5_6,p04,second_peak,HFa
0.0101662832438573,p04_H'_6_7,p04,second_peak,HFa
0.0122078091236073,p04_H'_7_8,p04,second_peak,HFa
0.0115425596330414,p04_H'_8_9,p04,second_peak,HFa
0.0106935095480808,p04_H'_9_10,p04,second_peak,HFa
0.0175517229849813,p04_H'_10_11,p04,second_peak,HFa
0.0118042478155829,p04_H'_11_12,p04,second_peak,HFa
0.008740699717381,p04_H'_12_13,p04,second_peak,HFa
0.009635172446732,p04_Hetb'_1_2,p04,second_peak,HFa
0.0096880345519304,p04_Hetp_14_15,p04,second_peak,HFa
0.0117020243444433,p04_OT_2_3,p04,second_peak,HFa
0.0106486164974196,p04_OT_3_4,p04,second_peak,HFa
0.0086391239471066,p04_OT'_1_2,p04,second_peak,HFa
0.012895994283143,p04_OT'_3_4,p04,second_peak,HFa
0.008857911071892,p04_OT'_4_5,p04,second_peak,HFa
0.0110761674308614,p04_PFG'_5_6,p04,second_peak,HFa
0.0102386913131948,p04_PFG'_6_7,p04,second_peak,HFa
0.00943301851177,p04_PFG'_7_8,p04,second_peak,HFa
0.011082749320086,p04_PFG'_8_9,p04,second_peak,HFa
0.0109114361841641,p04_PFG'_9_10,p04,second_peak,HFa
0.0115643250764526,p04_PFG'_10_11,p04,second_peak,HFa
0.0102588029307538,p04_PFG'_11_12,p04,second_peak,HFa
0.0095951267861366,p05_H_5_6,p05,second_peak,HFa
0.0075424259037003,p05_H_6_7,p05,second_peak,HFa
0.009923411286641,p05_H_7_8,p05,second_peak,HFa
0.011805720596302,p05_H_8_9,p05,second_peak,HFa
0.0086227140595302,p05_H_9_10,p05,second_peak,HFa
0.0149243508057577,p05_H_10_11,p05,second_peak,HFa
0.016657661028108,p05_H_11_12,p05,second_peak,HFa
0.0120943011302088,p05_H'_5_6,p05,second_peak,HFa
0.0111252122318524,p05_H'_6_7,p05,second_peak,HFa
0.0147072908681263,p05_H'_7_8,p05,second_peak,HFa
0.0082345773546939,p05_H'_8_9,p05,second_peak,HFa
0.0125883361469749,p05_H'_9_10,p05,second_peak,HFa
0.0160138386403233,p05_H'_10_11,p05,second_peak,HFa
0.0088539880788618,p05_H'_11_12,p05,second_peak,HFa
0.0126614865332255,p05_H'_12_13,p05,second_peak,HFa
0.0107862132055864,p05_OF'_7_8,p05,second_peak,HFa
0.0074864313396388,p05_T'_2_3,p05,second_peak,HFa
0.0097910527615492,p05_TB'_1_2,p05,second_peak,HFa
0.0083826357206995,p06_A'_1_2,p06,second_peak,HFa
0.0102159628429886,p06_A'_3_4,p06,second_peak,HFa
0.0104751583103694,p06_B'_1_2,p06,second_peak,HFa
0.0111003053866555,p06_B'_4_5,p06,second_peak,HFa
0.0102366165555271,p06_B'_5_6,p06,second_peak,HFa
0.0115618470357648,p06_B'_6_7,p06,second_peak,HFa
0.0100793549671385,p06_C'_5_6,p06,second_peak,HFa
0.0104908111946762,p06_C'_6_7,p06,second_peak,HFa
0.0104443366783688,p06_FCA'_4_5,p06,second_peak,HFa
0.0135552409695103,p06_FCA'_5_6,p06,second_peak,HFa
0.0073614260960831,p06_FCA'_6_7,p06,second_peak,HFa
0.0097176801182418,p06_GC_1_2,p06,second_peak,HFa
0.0093885762881917,p06_GC'_6_7,p06,second_peak,HFa
0.0116333246212727,p06_GC'_7_8,p06,second_peak,HFa
0.0080815440602225,p06_GC'_8_9,p06,second_peak,HFa
0.0127790007132038,p06_GC'_9_10,p06,second_peak,HFa
0.0082607783500585,p06_H'_5_6,p06,second_peak,HFa
0.0093925014521796,p06_H'_6_7,p06,second_peak,HFa
0.0092561550942657,p06_H'_7_8,p06,second_peak,HFa
0.0133690882350273,p06_H'_8_9,p06,second_peak,HFa
0.0108224237132547,p06_H'_9_10,p06,second_peak,HFa
0.0090028130568446,p06_H'_10_11,p06,second_peak,HFa
0.0100293946435889,p06_H'_11_12,p06,second_peak,HFa
0.0101051370884585,p06_H'_12_13,p06,second_peak,HFa
0.0115530116305805,p06_LesB_1_2,p06,second_peak,HFa
0.0111436438696624,p06_LesB_2_3,p06,second_peak,HFa
0.0118969838617847,p06_LesB_3_4,p06,second_peak,HFa
0.0092771276237015,p06_LesB_4_5,p06,second_peak,HFa
0.0087962066799254,p06_OL'_1_2,p06,second_peak,HFa
0.0124301950247923,p06_OL'_7_8,p06,second_peak,HFa
0.0112037785318435,p06_OL'_9_10,p06,second_peak,HFa
0.0095856391369897,p06_OT'_5_6,p06,second_peak,HFa
0.0097271645614412,p06_OT'_11_12,p06,second_peak,HFa
0.0089196592082741,p06_OT'_12_13,p06,second_peak,HFa
0.0103338120185696,p06_TB'_4_5,p06,second_peak,HFa
0.0094799747028084,p06_TB'_9_10,p06,second_peak,HFa
0.0068958901432365,p06_TP'_1_2,p06,second_peak,HFa
0.0105636334717757,p06_TP'_2_3,p06,second_peak,HFa
0.0070216689378938,p06_TP'_3_4,p06,second_peak,HFa
0.0130702842951339,p07_H_5_6,p07,second_peak,HFa
0.0138442646167599,p07_H_6_7,p07,second_peak,HFa
0.0136348738345417,p07_H_7_8,p07,second_peak,HFa
0.0075834396278084,p07_H_8_9,p07,second_peak,HFa
0.0120179487207778,p07_H_9_10,p07,second_peak,HFa
0.0086245734328355,p07_H_10_11,p07,second_peak,HFa
0.0091271830982761,p07_H_11_12,p07,second_peak,HFa
0.0092379185796176,p07_H_12_13,p07,second_peak,HFa
0.0103873596501994,p07_H_13_14,p07,second_peak,HFa
0.0114729507230367,p07_Im_4_5,p07,second_peak,HFa
0.0143316577755197,p07_Im_5_6,p07,second_peak,HFa
0.0133410032776233,p07_Im'_2_3,p07,second_peak,HFa
0.0110592859909129,p07_Im'_3_4,p07,second_peak,HFa
0.0140977567197242,p07_Im'_14_15,p07,second_peak,HFa
0.0095034264051156,p07_OC_5_6,p07,second_peak,HFa
0.0081322744636393,p07_OC_6_7,p07,second_peak,HFa
0.0155706446921184,p07_OP_1_2,p07,second_peak,HFa
0.0143216171672483,p07_OP_2_3,p07,second_peak,HFa
0.0153060241052575,p07_OP_3_4,p07,second_peak,HFa
0.0099388154609006,p07_OP_4_5,p07,second_peak,HFa
0.0092677003253897,p07_PA_2_3,p07,second_peak,HFa
0.0082081054686411,p07_PA_3_4,p07,second_peak,HFa
0.0127558233854118,p08_A_1_2,p08,second_peak,HFa
0.012197653272857,p08_A_2_3,p08,second_peak,HFa
0.009586462423467,p08_A_3_4,p08,second_peak,HFa
0.0080690969846976,p08_A_4_5,p08,second_peak,HFa
0.0085336178817993,p08_A_5_6,p08,second_peak,HFa
0.012616639677804,p08_A_9_10,p08,second_peak,HFa
0.0099909771192402,p08_A_12_13,p08,second_peak,HFa
0.0099811961243103,p08_C_8_9,p08,second_peak,HFa
0.0089346662160226,p08_C_9_10,p08,second_peak,HFa
0.0120238424406395,p08_C_10_11,p08,second_peak,HFa
0.0104072370571842,p08_C_11_12,p08,second_peak,HFa
0.0091671908073185,p08_H_5_6,p08,second_peak,HFa
0.0099593635460977,p08_H_6_7,p08,second_peak,HFa
0.0164018334222631,p08_H_7_8,p08,second_peak,HFa
0.0077175764623483,p08_H_8_9,p08,second_peak,HFa
0.0147798222719742,p08_H_9_10,p08,second_peak,HFa
0.0171814848471611,p08_H_10_11,p08,second_peak,HFa
0.01095052258683,p08_H_11_12,p08,second_peak,HFa
0.0115681998286537,p08_H_12_13,p08,second_peak,HFa
0.013839559900014,p08_H_13_14,p08,second_peak,HFa
0.0075709279178471,p08_H'_6_7,p08,second_peak,HFa
0.0094385997355357,p08_H'_7_8,p08,second_peak,HFa
0.0106735532785242,p08_H'_8_9,p08,second_peak,HFa
0.0128662948265772,p08_H'_9_10,p08,second_peak,HFa
0.010546022741301,p08_H'_10_11,p08,second_peak,HFa
0.0154884720836041,p08_H'_11_12,p08,second_peak,HFa
0.0114550864847204,p08_H'_12_13,p08,second_peak,HFa
0.015001920145672,p08_H'_13_14,p08,second_peak,HFa
0.0112357262241856,p08_Ia_1_2,p08,second_peak,HFa
0.0115670199486238,p08_Ia_2_3,p08,second_peak,HFa
0.0099025047281241,p08_Im_8_9,p08,second_peak,HFa
0.008382390353405,p08_Im_9_10,p08,second_peak,HFa
0.0091734715020388,p08_T_1_2,p08,second_peak,HFa
0.0087494427566672,p08_T_2_3,p08,second_peak,HFa
0.008615415316314,p08_T_3_4,p08,second_peak,HFa
0.0095707589466437,p08_T_4_5,p08,second_peak,HFa
0.0123178893730682,p08_T_5_6,p08,second_peak,HFa
0.0150294939960423,p08_T_6_7,p08,second_peak,HFa
0.0101397356260931,p08_T_7_8,p08,second_peak,HFa
0.0084701202999655,p08_TB_1_2,p08,second_peak,HFa
0.0107113776431115,p08_TB_2_3,p08,second_peak,HFa
0.0106492552776718,p08_TP_1_2,p08,second_peak,HFa
0.0084077076055802,p08_TP_2_3,p08,second_peak,HFa
0.0067951369302291,p08_TP_3_4,p08,second_peak,HFa
0.0072684595491741,p08_TP_4_5,p08,second_peak,HFa
0.0110621218152517,p08_TP_5_6,p08,second_peak,HFa
0.0091111919589061,p08_TP_6_7,p08,second_peak,HFa
0.0099253810571495,p08_TP_7_8,p08,second_peak,HFa
0.0125650711952261,p08_TP_8_9,p08,second_peak,HFa
0.015023298987227,p08_TP_9_10,p08,second_peak,HFa
0.0135862949578526,p08_TP_10_11,p08,second_peak,HFa
0.0091336811307263,p09_A'_1_2,p09,second_peak,HFa
0.0108922851999736,p09_A'_2_3,p09,second_peak,HFa
0.0080925523436094,p09_A'_3_4,p09,second_peak,HFa
0.0118625056248181,p09_C_8_9,p09,second_peak,HFa
0.013319748138938,p09_C_9_10,p09,second_peak,HFa
0.0099571369641907,p09_C_10_11,p09,second_peak,HFa
0.0134501349852098,p09_FCA_12_13,p09,second_peak,HFa
0.0119402546794521,p09_H_5_6,p09,second_peak,HFa
0.0145784763439935,p09_H_6_7,p09,second_peak,HFa
0.0084953225652553,p09_H_7_8,p09,second_peak,HFa
0.0108863189125979,p09_H_8_9,p09,second_peak,HFa
0.0104779184409235,p09_H_9_10,p09,second_peak,HFa
0.0078429793132403,p09_H_10_11,p09,second_peak,HFa
0.0082794281515542,p09_H_11_12,p09,second_peak,HFa
0.0115087595220763,p09_H_12_13,p09,second_peak,HFa
0.0111581527434761,p09_H_13_14,p09,second_peak,HFa
0.0095125040091195,p09_H'_5_6,p09,second_peak,HFa
0.0100628385605191,p09_H'_8_9,p09,second_peak,HFa
0.0092156431604249,p09_H'_9_10,p09,second_peak,HFa
0.0078583487523164,p09_H'_10_11,p09,second_peak,HFa
0.0088101861322072,p09_H'_11_12,p09,second_peak,HFa
0.0128463125238017,p09_H'_12_13,p09,second_peak,HFa
0.0109958337641213,p09_H'_13_14,p09,second_peak,HFa
0.0110888175856079,p09_H'_14_15,p09,second_peak,HFa
0.008069779188978,p09_HA'_1_2,p09,second_peak,HFa
0.0100385999550277,p09_HA'_4_5,p09,second_peak,HFa
0.0102264152635492,p10_GC_7_8,p10,second_peak,HFa
0.010925180681233,p10_H_7_8,p10,second_peak,HFa
0.0130570812653617,p10_H_8_9,p10,second_peak,HFa
0.0174162186803402,p10_H_9_10,p10,second_peak,HFa
0.0143965376990959,p10_H_10_11,p10,second_peak,HFa
0.0124973023313924,p10_H_11_12,p10,second_peak,HFa
0.0121709493684671,p10_H_12_13,p10,second_peak,HFa
0.008283956317726,p10_H_13_14,p10,second_peak,HFa
0.0092588319621767,p10_H_14_15,p10,second_peak,HFa
0.011495605964386,p10_Ia_4_5,p10,second_peak,HFa
0.0090708036156443,p10_Ia_5_6,p10,second_peak,HFa
0.0092902320634265,p10_Ia_6_7,p10,second_peak,HFa
0.0148681168270962,p10_Ip_6_7,p10,second_peak,HFa
0.0090041451209468,p10_Ip_7_8,p10,second_peak,HFa
0.0087793035796967,p10_Ip_8_9,p10,second_peak,HFa
0.0080805788591681,p11_CP'_5_6,p11,second_peak,HFa
0.0095084871977616,p11_H'_2_3,p11,second_peak,HFa
0.0094339656607967,p11_H'_6_7,p11,second_peak,HFa
0.0093722750824313,p11_H'_7_8,p11,second_peak,HFa
0.009307327241803,p11_H'_8_9,p11,second_peak,HFa
0.0128203162592241,p11_H'_9_10,p11,second_peak,HFa
0.0086610625262221,p11_Id'_2_3,p11,second_peak,HFa
0.0099527418703147,p11_Id'_3_4,p11,second_peak,HFa
0.01004919876838,p11_Id'_4_5,p11,second_peak,HFa
0.0120538273063974,p11_Id'_5_6,p11,second_peak,HFa
0.0118512784502316,p11_Id'_6_7,p11,second_peak,HFa
0.0086490089482991,p11_Id'_8_9,p11,second_peak,HFa
0.0141991710920398,p11_Ie'_6_7,p11,second_peak,HFa
0.0112782191863509,p11_Ie'_7_8,p11,second_peak,HFa
0.0083761364130185,p11_Ie'_8_9,p11,second_peak,HFa
0.0125913380185664,p11_Ie'_10_11,p11,second_peak,HFa
0.0097602875527682,p11_Ie'_11_12,p11,second_peak,HFa
0.0117381029108874,p11_OF'_3_4,p11,second_peak,HFa
0.0118794332582677,p11_OF'_4_5,p11,second_peak,HFa
0.0139260693595364,p11_OF'_9_10,p11,second_peak,HFa
0.0092419419617384,p11_OP'_1_2,p11,second_peak,HFa
0.0123991428213326,p11_OP'_2_3,p11,second_peak,HFa
0.012202790974456,p11_OP'_3_4,p11,second_peak,HFa
0.0098437511707947,p11_OP'_4_5,p11,second_peak,HFa
0.0125952775516675,p11_T'_2_3,p11,second_peak,HFa
0.0111509286036504,p11_T'_3_4,p11,second_peak,HFa
0.0090603291949075,p11_T'_4_5,p11,second_peak,HFa
0.0098296505579819,p11_T'_5_6,p11,second_peak,HFa
0.010509772730034,p11_T'_6_7,p11,second_peak,HFa
0.0126112848100876,p11_T'_7_8,p11,second_peak,HFa
0.0092301118029961,p11_T'_8_9,p11,second_peak,HFa
0.0121388733169896,p11_T'_9_10,p11,second_peak,HFa
0.0206507816560168,p01_A_3_4,p01,first_peak,broadband
0.017942631497836,p01_A_4_5,p01,first_peak,broadband
0.0177433991962585,p01_A_9_10,p01,first_peak,broadband
0.0145596945482288,p01_A_10_11,p01,first_peak,broadband
0.0145545776788266,p01_B_1_2,p01,first_peak,broadband
0.0159685018068783,p01_B_2_3,p01,first_peak,broadband
0.0167966739040449,p01_B_3_4,p01,first_peak,broadband
0.0150967366295907,p01_B_4_5,p01,first_peak,broadband
0.0127317140726268,p01_B_5_6,p01,first_peak,broadband
0.0165916149317951,p01_GPH_7_8,p01,first_peak,broadband
0.0392939737499271,p01_H_2_3,p01,first_peak,broadband
0.0285330004521487,p01_H_8_9,p01,first_peak,broadband
0.0234409288887313,p01_H_9_10,p01,first_peak,broadband
0.0234849026415139,p01_H_10_11,p01,first_peak,broadband
0.0220341445530139,p01_H_11_12,p01,first_peak,broadband
0.0309773228550626,p01_H_12_13,p01,first_peak,broadband
0.0142734913251819,p01_H_13_14,p01,first_peak,broadband
0.0263070036478896,p01_OF_6_7,p01,first_peak,broadband
0.0153633260702527,p01_T_1_2,p01,first_peak,broadband
0.0162745206661739,p01_T_2_3,p01,first_peak,broadband
0.0119711497930035,p01_T_3_4,p01,first_peak,broadband
0.0214993289367066,p01_T_4_5,p01,first_peak,broadband
0.0111721666160232,p01_T_5_6,p01,first_peak,broadband
0.0120552497555997,p01_T_6_7,p01,first_peak,broadband
0.0145763004682466,p01_T_7_8,p01,first_peak,broadband
0.0168200813070283,p01_TB_3_4,p01,first_peak,broadband
0.0144489106276188,p01_TB_4_5,p01,first_peak,broadband
0.016931436399457,p01_TB_5_6,p01,first_peak,broadband
0.0133665896792285,p01_TB_11_12,p01,first_peak,broadband
0.0323037229220997,p02_H_5_6,p02,first_peak,broadband
0.0419740975651026,p02_H_6_7,p02,first_peak,broadband
0.0397043656376849,p02_H_7_8,p02,first_peak,broadband
0.0511867934045113,p02_H_8_9,p02,first_peak,broadband
0.0583524745795593,p02_H_9_10,p02,first_peak,broadband
0.0614645773413718,p02_H_10_11,p02,first_peak,broadband
0.0384279315944396,p02_H_11_12,p02,first_peak,broadband
0.0294973636341075,p02_H_12_13,p02,first_peak,broadband
0.0139111089239094,p02_H_13_14,p02,first_peak,broadband
0.015584436558527,p02_H_14_15,p02,first_peak,broadband
0.0373509651707762,p02_H'_5_6,p02,first_peak,broadband
0.0643308653100061,p02_H'_6_7,p02,first_peak,broadband
0.0450260222764929,p02_H'_7_8,p02,first_peak,broadband
0.0367053510120464,p02_H'_8_9,p02,first_peak,broadband
0.0523536656748077,p02_H'_9_10,p02,first_peak,broadband
0.0433942763805803,p02_H'_10_11,p02,first_peak,broadband
0.0247533382643167,p02_H'_11_12,p02,first_peak,broadband
0.0407777646944092,p02_H'_12_13,p02,first_peak,broadband
0.0157595361900716,p02_Im'_5_6,p02,first_peak,broadband
0.0160258159862387,p02_Im'_6_7,p02,first_peak,broadband
0.0160824157217801,p02_Im'_7_8,p02,first_peak,broadband
0.0161030073859798,p02_Ip_1_2,p02,first_peak,broadband
0.0175870622850255,p02_Ip'_7_8,p02,first_peak,broadband
0.0186891432286381,p02_OF_12_13,p02,first_peak,broadband
0.0181705068081912,p03_A'_1_2,p03,first_peak,broadband
0.0132371690289372,p03_A'_2_3,p03,first_peak,broadband
0.016069883894643,p03_A'_3_4,p03,first_peak,broadband
0.0193026948796729,p03_A'_11_12,p03,first_peak,broadband
0.0183511556038493,p03_A'_12_13,p03,first_peak,broadband
0.0168630161116973,p03_A'_13_14,p03,first_peak,broadband
0.0141275082946885,p03_B'_1_2,p03,first_peak,broadband
0.0156291673518969,p03_B'_2_3,p03,first_peak,broadband
0.0137852857192696,p03_B'_3_4,p03,first_peak,broadband
0.0161165085235182,p03_B'_8_9,p03,first_peak,broadband
0.0169037239173185,p03_B'_11_12,p03,first_peak,broadband
0.019663181806682,p03_B'_12_13,p03,first_peak,broadband
0.0160284754382373,p03_C'_1_2,p03,first_peak,broadband
0.05485513007436,p03_H_6_7,p03,first_peak,broadband
0.03538148255697,p03_H'_6_7,p03,first_peak,broadband
0.0281725129719291,p03_H'_7_8,p03,first_peak,broadband
0.0173418585221127,p03_H'_8_9,p03,first_peak,broadband
0.0164771720111396,p03_H'_9_10,p03,first_peak,broadband
0.0124716753714001,p03_H'_10_11,p03,first_peak,broadband
0.0172087195633145,p03_Ia'_3_4,p03,first_peak,broadband
0.0174726143627152,p03_Ia'_4_5,p03,first_peak,broadband
0.0167552294147724,p03_OF'_5_6,p03,first_peak,broadband
0.0130218072946991,p03_OF'_10_11,p03,first_peak,broadband
0.0214458637123745,p03_OF'_11_12,p03,first_peak,broadband
0.0162843078295558,p03_OP'_4_5,p03,first_peak,broadband
0.0298654107964384,p03_OP'_6_7,p03,first_peak,broadband
0.027436240974597,p03_T'_7_8,p03,first_peak,broadband
0.0168077222352865,p03_TB_10_11,p03,first_peak,broadband
0.0148192863386403,p03_TB'_6_7,p03,first_peak,broadband
0.0180742744419344,p03_TB'_7_8,p03,first_peak,broadband
0.0129693165158669,p03_TB'_8_9,p03,first_peak,broadband
0.0210716079498111,p03_TB'_9_10,p03,first_peak,broadband
0.0190505328729822,p03_TB'_10_11,p03,first_peak,broadband
0.0180789865120231,p03_TP'_2_3,p03,first_peak,broadband
0.0139720607873425,p03_TP'_3_4,p03,first_peak,broadband
0.0216120882608848,p03_TP'_7_8,p03,first_peak,broadband
0.0155740878818679,p03_TP'_8_9,p03,first_peak,broadband
0.0148950006700495,p04_A'_7_8,p04,first_peak,broadband
0.0187984071443991,p04_A'_8_9,p04,first_peak,broadband
0.0156600005271337,p04_A'_9_10,p04,first_peak,broadband
0.0141145452816875,p04_A'_10_11,p04,first_peak,broadband
0.0137122960874093,p04_A'_11_12,p04,first_peak,broadband
0.0162198542218568,p04_B'_3_4,p04,first_peak,broadband
0.0153211716875894,p04_B'_4_5,p04,first_peak,broadband
0.0190954768598631,p04_B'_5_6,p04,first_peak,broadband
0.0154130983887408,p04_B'_8_9,p04,first_peak,broadband
0.017175020737595,p04_B'_9_10,p04,first_peak,broadband
0.0145007833384699,p04_B'_10_11,p04,first_peak,broadband
0.0171063073302299,p04_C'_1_2,p04,first_peak,broadband
0.0139023949860852,p04_C'_4_5,p04,first_peak,broadband
0.0151075580158219,p04_C'_5_6,p04,first_peak,broadband
0.0154370841222422,p04_C'_11_12,p04,first_peak,broadband
0.0164178636926207,p04_C'_12_13,p04,first_peak,broadband
0.0170570023777186,p04_FCA'_6_7,p04,first_peak,broadband
0.0176544348408995,p04_FCA'_9_10,p04,first_peak,broadband
0.0232386131894599,p04_FCA'_10_11,p04,first_peak,broadband
0.0197809964023703,p04_FCA'_11_12,p04,first_peak,broadband
0.0192562016470188,p04_FCA'_12_13,p04,first_peak,broadband
0.0170025645352475,p04_GPH'_1_2,p04,first_peak,broadband
0.0157584908324605,p04_GPH'_2_3,p04,first_peak,broadband
0.0150008857884894,p04_GPH'_10_11,p04,first_peak,broadband
0.0221324908792733,p04_H_7_8,p04,first_peak,broadband
0.0439311030813367,p04_H_8_9,p04,first_peak,broadband
0.0466416362959227,p04_H_9_10,p04,first_peak,broadband
0.0325432994738917,p04_H_10_11,p04,first_peak,broadband
0.020172132124306,p04_H_11_12,p04,first_peak,broadband
0.0347223812431276,p04_H_12_13,p04,first_peak,broadband
0.017200417193376,p04_H_13_14,p04,first_peak,broadband
0.018498543621325,p04_H_14_15,p04,first_peak,broadband
0.0368516169146134,p04_H'_5_6,p04,first_peak,broadband
0.0457636101947777,p04_H'_6_7,p04,first_peak,broadband
0.0294296912969122,p04_H'_7_8,p04,first_peak,broadband
0.0273835062301167,p04_H'_8_9,p04,first_peak,broadband
0.0258527272409424,p04_H'_9_10,p04,first_peak,broadband
0.0214448654879081,p04_H'_10_11,p04,first_peak,broadband
0.0283268122924751,p04_H'_11_12,p04,first_peak,broadband
0.0175127828497741,p04_H'_12_13,p04,first_peak,broadband
0.017481170512544,p04_Hetb'_1_2,p04,first_peak,broadband
0.0190335697325011,p04_Hetp_14_15,p04,first_peak,broadband
0.0161914988292939,p04_OT_2_3,p04,first_peak,broadband
0.0178212905205594,p04_OT_3_4,p04,first_peak,broadband
0.0126489429093782,p04_OT'_1_2,p04,first_peak,broadband
0.0181100985705497,p04_OT'_3_4,p04,first_peak,broadband
0.0145793973348243,p04_OT'_4_5,p04,first_peak,broadband
0.0192749721028097,p04_PFG'_5_6,p04,first_peak,broadband
0.0176027125315316,p04_PFG'_6_7,p04,first_peak,broadband
0.0202730807255253,p04_PFG'_7_8,p04,first_peak,broadband
0.0212649295941707,p04_PFG'_8_9,p04,first_peak,broadband
0.0194205352420676,p04_PFG'_9_10,p04,first_peak,broadband
0.0320642756282443,p04_PFG'_10_11,p04,first_peak,broadband
0.0249240166709905,p04_PFG'_11_12,p04,first_peak,broadband
0.015388522339575,p05_H_5_6,p05,first_peak,broadband
0.0151721523545388,p05_H_6_7,p05,first_peak,broadband
0.0145371522733413,p05_H_7_8,p05,first_peak,broadband
0.0362225072357067,p05_H_8_9,p05,first_peak,broadband
0.0260023174077295,p05_H_9_10,p05,first_peak,broadband
0.0328788146353477,p05_H_10_11,p05,first_peak,broadband
0.0292223265668597,p05_H_11_12,p05,first_peak,broadband
0.0161613189104853,p05_H'_5_6,p05,first_peak,broadband
0.0400184288571149,p05_H'_6_7,p05,first_peak,broadband
0.0241236338346824,p05_H'_7_8,p05,first_peak,broadband
0.0324729216999579,p05_H'_8_9,p05,first_peak,broadband
0.0365009320883033,p05_H'_9_10,p05,first_peak,broadband
0.0466868809531222,p05_H'_10_11,p05,first_peak,broadband
0.0267495525427203,p05_H'_11_12,p05,first_peak,broadband
0.0497552075945952,p05_H'_12_13,p05,first_peak,broadband
0.0163462828441004,p05_OF'_7_8,p05,first_peak,broadband
0.0317705474961948,p05_T'_2_3,p05,first_peak,broadband
0.0169539032620962,p05_TB'_1_2,p05,first_peak,broadband
0.0165858581120757,p06_A'_1_2,p06,first_peak,broadband
0.0164532853684775,p06_A'_3_4,p06,first_peak,broadband
0.0172456822969879,p06_B'_1_2,p06,first_peak,broadband
0.0128712959724424,p06_B'_4_5,p06,first_peak,broadband
0.0151040391900431,p06_B'_5_6,p06,first_peak,broadband
0.0149019224014404,p06_B'_6_7,p06,first_peak,broadband
0.0143071717099571,p06_C'_5_6,p06,first_peak,broadband
0.0122819224189805,p06_C'_6_7,p06,first_peak,broadband
0.0130256053584269,p06_FCA'_4_5,p06,first_peak,broadband
0.0164629370911074,p06_FCA'_5_6,p06,first_peak,broadband
0.0171399998277935,p06_FCA'_6_7,p06,first_peak,broadband
0.0183283027654634,p06_GC_1_2,p06,first_peak,broadband
0.0162785238769665,p06_GC'_6_7,p06,first_peak,broadband
0.016631613354785,p06_GC'_7_8,p06,first_peak,broadband
0.0161148809797874,p06_GC'_8_9,p06,first_peak,broadband
0.0158620815254604,p06_GC'_9_10,p06,first_peak,broadband
0.0361196050692353,p06_H'_5_6,p06,first_peak,broadband
0.0543296238927324,p06_H'_6_7,p06,first_peak,broadband
0.0316813924580935,p06_H'_7_8,p06,first_peak,broadband
0.0356110037214758,p06_H'_8_9,p06,first_peak,broadband
0.0229967384334451,p06_H'_9_10,p06,first_peak,broadband
0.0191572129766753,p06_H'_10_11,p06,first_peak,broadband
0.0167195800190568,p06_H'_11_12,p06,first_peak,broadband
0.014292916166454,p06_H'_12_13,p06,first_peak,broadband
0.017649743111222,p06_LesB_1_2,p06,first_peak,broadband
0.0154532248872538,p06_LesB_2_3,p06,first_peak,broadband
0.012507178067178,p06_LesB_3_4,p06,first_peak,broadband
0.0147122683675846,p06_LesB_4_5,p06,first_peak,broadband
0.0149465533596057,p06_OL'_1_2,p06,first_peak,broadband
0.0157346888742475,p06_OL'_7_8,p06,first_peak,broadband
0.01717798972881,p06_OL'_9_10,p06,first_peak,broadband
0.0136154138954544,p06_OT'_5_6,p06,first_peak,broadband
0.0165244139179542,p06_OT'_11_12,p06,first_peak,broadband
0.0165587779903841,p06_OT'_12_13,p06,first_peak,broadband
0.0130306260577133,p06_TB'_4_5,p06,first_peak,broadband
0.0153831568352452,p06_TB'_9_10,p06,first_peak,broadband
0.0184133247808587,p06_TP'_1_2,p06,first_peak,broadband
0.012587679030906,p06_TP'_2_3,p06,first_peak,broadband
0.0177554576867498,p06_TP'_3_4,p06,first_peak,broadband
0.0240970676754204,p07_H_5_6,p07,first_peak,broadband
0.0223703454325962,p07_H_6_7,p07,first_peak,broadband
0.02157825819432,p07_H_7_8,p07,first_peak,broadband
0.0194028197302402,p07_H_8_9,p07,first_peak,broadband
0.0345308370996882,p07_H_9_10,p07,first_peak,broadband
